ageband,imc,height,weight,hasSportHistoric,hasWalkingHistoric,gender,avgalt,dist,altDiff,currSpd,avgSpd,accumSub,accumDesc,totDist,modal,load,diffic
1,21.798202394816204,183,73,1,1,0,405.1,5.0850563,-0.4000000000000341,0.7581858,0.5601852,858,236,1130,0,1,1
1,21.798202394816204,183,73,1,1,0,404.79999999999995,4.7742524,-0.19999999999998863,0.8559831,0.55760366,858,240,1134,0,1,2
1,21.798202394816204,183,73,1,1,0,405.25,5.188632,1.1000000000000227,0.7648772,0.55504584,863,240,1139,0,1,2
1,21.798202394816204,183,73,1,1,0,406.65,4.5238237,1.6999999999999886,0.67788917,0.5525114,867,240,1143,0,1,2
1,21.798202394816204,183,73,1,1,0,408.35,5.0115066,1.6999999999999886,0.8307617,0.55,872,240,1148,0,1,2
1,21.798202394816204,183,73,1,1,0,410.25,3.5770829,2.1000000000000227,0.72112584,0.54751134,875,240,1151,0,1,2
1,21.798202394816204,183,73,1,1,0,411.35,5.219,0.0999999999999659,0.768995,0.545045,880,240,1156,0,1,2
1,21.798202394816204,183,73,1,1,0,411.79999999999995,4.7575274,0.8000000000000114,0.81892306,0.54260087,884,240,1160,0,1,2
1,21.798202394816204,183,73,1,1,0,413,5.2456775,1.6000000000000227,0.8642186,0.5401786,889,240,1165,0,1,2
1,21.798202394816204,183,73,1,1,0,414.85,4.864678,2.099999999999966,0.9630453,0.5377778,893,240,1169,0,1,2
1,21.798202394816204,183,73,1,1,0,417,3.3448691,2.2000000000000455,0.5661944,0.53539824,896,240,1172,0,1,2
1,21.798202394816204,183,73,1,1,0,418.55,4.805951,0.8999999999999773,0.9481183,0.5330396,900,240,1176,0,1,2
1,21.798202394816204,183,73,1,1,0,419.3,5.5829625,0.6000000000000227,0.8312764,0.53070176,905,240,1181,0,1,2
1,21.798202394816204,183,73,1,1,0,420.75,5.272412,2.2999999999999545,0.7710539,0.52838427,910,240,1186,0,1,2
1,21.798202394816204,183,73,1,1,0,423.15,6.7235365,2.5,0.7607595,0.526087,916,240,1192,0,1,2
1,21.798202394816204,183,73,1,1,0,424.9,5.0173097,1,0.8178936,0.52380955,921,240,1197,0,1,2
1,21.798202394816204,183,73,1,1,0,426.25,4.113549,1.7000000000000455,0.72112584,0.5215517,925,240,1201,0,1,2
1,21.798202394816204,183,73,1,1,0,427.55,4.702105,0.8999999999999773,0.78392196,0.5193133,929,240,1205,0,1,2
1,21.798202394816204,183,73,1,1,0,428.3,4.917295,0.6000000000000227,0.69436026,0.517094,933,240,1209,0,1,1
1,21.798202394816204,183,73,1,1,0,428.35,4.3697405,-0.5,0.77723056,0.5148936,933,244,1213,0,1,1
1,21.798202394816204,183,73,1,1,0,428.3,5.105447,0.39999999999997726,0.8225261,0.5127119,938,244,1218,0,1,0
1,21.798202394816204,183,73,1,1,0,428.85,4.1100063,0.6999999999999886,0.8693658,0.51054853,942,244,1222,0,1,0
1,21.798202394816204,183,73,1,1,0,429.15,4.244102,-0.0999999999999659,0.55178225,0.50840336,942,248,1226,0,1,1
1,21.798202394816204,183,73,1,1,0,429.05,3.9397488,-0.10000000000002274,0.76127416,0.50627613,942,251,1229,0,1,1
1,21.798202394816204,183,73,1,1,0,429.05,4.492075,0.10000000000002274,0.80554026,0.50416666,946,251,1233,0,1,1
1,21.798202394816204,183,73,1,1,0,428.8,4.3813343,-0.6000000000000227,0.6547267,0.5020747,946,255,1237,0,1,1
1,21.798202394816204,183,73,1,1,0,429.05,4.0421357,1.1000000000000227,0.6784039,0.5,950,255,1241,0,1,1
1,21.798202394816204,183,73,1,1,0,430.05,4.416387,0.8999999999999773,0.71443444,0.4979424,954,255,1245,0,1,1
1,21.798202394816204,183,73,1,1,0,432.05,7.026092,3.1000000000000227,0.6135489,0.49590164,961,255,1252,0,1,2
1,21.798202394816204,183,73,1,1,0,434.25,4.03972,1.2999999999999545,0.82973224,0.49387756,965,255,1256,0,1,2
1,21.798202394816204,183,73,1,1,0,435.85,5.5996304,1.900000000000034,0.8755425,0.49186993,970,255,1261,0,1,2
1,21.798202394816204,183,73,1,1,0,437.65,5.584312,1.6999999999999886,0.9774575,0.48987854,975,255,1266,0,1,2
1,21.798202394816204,183,73,1,1,0,439,5.373727,1,0.87142473,0.48790324,980,255,1271,0,1,1
1,21.798202394816204,183,73,1,1,0,440.15,6.001358,1.3000000000000114,0.93473554,0.48594376,986,255,1277,0,1,1
1,21.798202394816204,183,73,1,1,0,441.5,6.4743247,1.3999999999999773,1.24151,0.488,992,255,1283,0,1,1
1,21.798202394816204,183,73,1,1,0,442.4,6.431848,0.4000000000000341,1.145257,0.49003986,998,255,1289,0,1,1
1,21.798202394816204,183,73,1,1,0,442.55,6.0634255,-0.10000000000002274,1.1797433,0.4920635,998,261,1295,0,1,1
1,21.798202394816204,183,73,1,1,0,442.55,6.1543317,0.10000000000002274,1.0181205,0.49407116,1004,261,1301,0,1,1
1,21.798202394816204,183,73,1,1,0,442.70000000000005,5.6816325,0.19999999999998863,0.88326335,0.492126,1009,261,1306,0,1,1
1,21.798202394816204,183,73,1,1,0,443.4,4.9625907,1.1999999999999886,1.0268708,0.49411765,1013,261,1310,0,1,1
1,21.798202394816204,183,73,1,1,0,444.65,4.03408,1.3000000000000114,0.6866394,0.4921875,1017,261,1314,0,1,1
1,21.798202394816204,183,73,1,1,0,445.95000000000005,3.4036345,1.3000000000000114,0.51986945,0.49027237,1020,261,1317,0,1,1
1,21.798202394816204,183,73,1,1,0,447.9,4.523851,2.599999999999966,0.6614181,0.4883721,1024,261,1321,0,1,1
1,21.798202394816204,183,73,1,1,0,450.5,3.6406913,2.6000000000000227,0.5121486,0.4864865,1027,261,1324,0,1,1
1,21.798202394816204,183,73,1,1,0,452.3,4.7823243,1,0.7381117,0.4846154,1031,261,1328,0,1,1
1,21.798202394816204,183,73,1,1,0,453.35,4.7598896,1.099999999999966,0.88841057,0.4827586,1035,261,1332,0,1,1
1,21.798202394816204,183,73,1,1,0,454.15,4.303948,0.5,0,0.48091602,1039,261,1336,0,1,1
1,21.798202394816204,183,73,1,1,0,454.4,3.8604712,0,0.67685974,0.47908744,1039,261,1339,0,1,1
1,21.798202394816204,183,73,1,1,0,454.04999999999995,5.312466,-0.6999999999999886,0.89921975,0.47727272,1039,266,1344,0,1,1
1,21.798202394816204,183,73,1,1,0,455.95,5.3013616,4.5,0.90076387,0.4754717,1044,266,1349,0,1,1
1,21.798202394816204,183,73,1,1,0,459.15,4.8959637,1.900000000000034,0.8544389,0.47368422,1048,266,1353,0,1,1
1,21.798202394816204,183,73,1,1,0,460.5,4.758756,0.7999999999999545,0.6758303,0.47191012,1052,266,1357,0,1,1
1,21.798202394816204,183,73,1,1,0,461.15,5.2724323,0.5,0.85804194,0.47014925,1057,266,1362,0,1,1
1,21.798202394816204,183,73,1,1,0,462,5.020677,1.2000000000000455,0.82612914,0.4684015,1062,266,1367,0,1,1
1,21.798202394816204,183,73,1,1,0,462.85,5.2518964,0.5,0.93833864,0.46666667,1067,266,1372,0,1,1
1,21.798202394816204,183,73,1,1,0,463.35,3.741178,0.5,0.56001776,0.46494466,1070,266,1375,0,1,0
1,21.798202394816204,183,73,1,1,0,463.75,4.3680673,0.2999999999999545,0.6346525,0.4632353,1074,266,1379,0,1,0
1,21.798202394816204,183,73,1,1,0,464.85,3.259662,1.900000000000034,0.5785478,0.46153846,1077,266,1382,0,1,0
1,21.798202394816204,183,73,1,1,0,466.45000000000005,4.6332808,1.3000000000000114,0.75973,0.459854,1081,266,1386,0,1,0
1,21.798202394816204,183,73,1,1,0,467.4,5.5503674,0.5999999999999659,0.86061555,0.45818183,1086,266,1391,0,1,0
1,21.798202394816204,183,73,1,1,0,467.85,5.4773073,0.30000000000001137,0.98775196,0.45652175,1091,266,1396,0,1,0
1,21.798202394816204,183,73,1,1,0,467.35,5.705614,-1.3000000000000114,0.8842928,0.45487365,1091,271,1401,0,1,0
1,21.798202394816204,183,73,1,1,0,466.15,5.773975,-1.099999999999966,0.8786308,0.4532374,1091,276,1406,0,1,0
1,21.798202394816204,183,73,1,1,0,466,4.2028675,0.7999999999999545,0.6639917,0.4516129,1095,276,1410,0,1,0
1,21.798202394816204,183,73,1,1,0,466.6,4.090869,0.4000000000000341,0.73296446,0.45,1099,276,1414,0,1,0
1,21.798202394816204,183,73,1,1,0,467.3,4.871692,1,0.843115,0.4483986,1103,276,1418,0,1,1
1,21.798202394816204,183,73,1,1,0,467.9,4.92026,0.19999999999998863,0.8492917,0.44680852,1107,276,1422,0,1,1
1,21.798202394816204,183,73,1,1,0,468.25,5.0774765,0.5,0.87399834,0.44522968,1112,276,1427,0,1,1
1,21.798202394816204,183,73,1,1,0,468.6,5.077477,0.19999999999998863,0.7792894,0.44366196,1117,276,1432,0,1,1
1,21.798202394816204,183,73,1,1,0,468.4,3.9328723,-0.5999999999999659,0.5301639,0.44210526,1117,279,1435,0,1,1
1,21.798202394816204,183,73,1,1,0,468.45000000000005,4.674993,0.6999999999999886,0.6248728,0.44055945,1121,279,1439,0,1,1
1,21.798202394816204,183,73,1,1,0,470.3,4.0777483,3,0,0.4390244,1125,279,1443,0,1,1
1,21.798202394816204,183,73,1,1,0,473.20000000000005,10.859327,2.8000000000000114,0.7823778,0.4375,1135,279,1453,0,1,1
1,21.798202394816204,183,73,1,1,0,474.55,4.697198,-0.10000000000002274,0.6181814,0.43598616,1135,283,1457,0,1,1
1,21.798202394816204,183,73,1,1,0,474.7,3.9128895,0.39999999999997726,0.50133944,0.43448275,1138,283,1460,0,1,1
1,21.798202394816204,183,73,1,1,0,475.25,4.2487392,0.7000000000000455,0.5100897,0.4329897,1142,283,1464,0,1,1
1,21.798202394816204,183,73,1,1,0,476.05,9.014133,0.8999999999999773,0.6011956,0.43150684,1151,283,1473,0,1,1
1,21.798202394816204,183,73,1,1,0,477.9,4.6285715,2.8000000000000114,0,0.43003413,1155,283,1477,0,1,1
1,21.798202394816204,183,73,1,1,0,480.20000000000005,4.006974,1.8000000000000114,0.47045612,0.42857143,1159,283,1481,0,1,1
1,21.798202394816204,183,73,1,1,0,480.85,4.9019394,-0.5,0.6397997,0.42711863,1159,287,1485,0,1,1
1,21.798202394816204,183,73,1,1,0,481.4,5.91448,1.599999999999966,0.73347914,0.4256757,1164,287,1490,0,1,1
1,21.798202394816204,183,73,1,1,0,483.54999999999995,4.1100583,2.6999999999999886,0.583695,0.42424244,1168,287,1494,0,1,1
1,21.798202394816204,183,73,1,1,0,485.1,4.5716176,0.4000000000000341,0,0.42281878,1172,287,1498,0,1,1
1,21.798202394816204,183,73,1,1,0,486.25,4.067465,1.8999999999999773,0.4493525,0.4214047,1176,287,1502,0,1,1
1,21.798202394816204,183,73,1,1,0,487.75,4.797923,1.1000000000000227,0.42824888,0.42,1180,287,1506,0,1,1
1,21.798202394816204,183,73,1,1,0,489.95000000000005,4.399953,3.3000000000000114,0,0.41860464,1184,287,1510,0,1,1
1,21.798202394816204,183,73,1,1,0,492.35,7.887879,1.5,0.45244083,0.41721854,1191,287,1517,0,1,1
1,21.798202394816204,183,73,1,1,0,494.6,11.5718355,3,0.6120047,0.41584158,1202,287,1528,0,1,1
1,21.798202394816204,183,73,1,1,0,496.65,4.416453,1.099999999999966,0.59296,0.41447368,1206,287,1532,0,1,1
1,21.798202394816204,183,73,1,1,0,497.6,3.664197,0.8000000000000114,0,0.41311476,1209,287,1535,0,1,1
1,21.798202394816204,183,73,1,1,0,498.55,5.6107707,1.1000000000000227,0.47611806,0.4117647,1214,287,1540,0,1,1
1,21.798202394816204,183,73,1,1,0,499.20000000000005,5.2151546,0.19999999999998863,0.42207223,0.41042346,1219,287,1545,0,1,1
1,21.798202394816204,183,73,1,1,0,499.6,3.2013676,0.5999999999999659,0,0.4090909,1222,287,1548,0,1,1
1,21.798202394816204,183,73,1,1,0,500.35,4.044024,0.9000000000000341,0,0.407767,1226,287,1552,0,1,1
1,21.798202394816204,183,73,1,1,0,502.15,9.009054,2.6999999999999886,0.57443,0.4064516,1235,287,1561,0,1,1
1,21.798202394816204,183,73,1,1,0,504.25,5.9552026,1.5,0.5167811,0.4051447,1240,287,1566,0,1,1
1,21.798202394816204,183,73,1,1,0,505.25,5.2289696,0.5,0.45758805,0.40384614,1245,287,1571,0,1,1
1,21.798202394816204,183,73,1,1,0,506.1,3.9701338,1.1999999999999886,0.41023362,0.4025559,1248,287,1574,0,1,1
1,21.798202394816204,183,73,1,1,0,508.1,6.001452,2.8000000000000114,0,0.40127388,1254,287,1580,0,1,1
1,21.798202394816204,183,73,1,1,0,510.3,4.7425246,1.6000000000000227,0,0.4,1258,287,1584,0,1,1
1,21.798202394816204,183,73,1,1,0,514.7,11.465768,7.199999999999932,0.69127196,0.39873418,1269,287,1595,0,1,1
1,21.798202394816204,183,73,1,1,0,518.4,3.1466942,0.20000000000004547,0,0.39747635,1272,287,1598,0,1,2
1,21.798202394816204,183,73,1,1,0,520.2,14.991845,3.3999999999999773,0.4400875,0.3962264,1286,287,1612,0,1,2
1,21.798202394816204,183,73,1,1,0,522.5999999999999,3.4507987,1.3999999999999773,0,0.39498433,1289,287,1615,0,1,2
1,21.798202394816204,183,73,1,1,0,526.2,7.0176253,5.800000000000068,0,0.39375,1296,287,1622,0,1,2
1,21.798202394816204,183,73,1,1,0,529.3,7.5840874,0.39999999999997726,0,0.39252338,1303,287,1629,0,1,2
1,21.798202394816204,183,73,1,1,0,529.4,3.5000265,-0.20000000000004547,0.45964694,0.39130434,1303,290,1632,0,1,2
1,21.798202394816204,183,73,1,1,0,532.4,12.837906,6.2000000000000455,0.48744196,0.39009288,1315,290,1644,0,1,2
1,21.798202394816204,183,73,1,1,0,535.85,3.2517462,0.7000000000000455,0,0.3888889,1318,290,1647,0,1,2
1,21.798202394816204,183,73,1,1,0,535.7,3.7657452,-1,0.48795667,0.3876923,1318,293,1650,0,1,2
1,21.798202394816204,183,73,1,1,0,537.6,10.645156,4.7999999999999545,0.5605325,0.38650307,1328,293,1660,0,1,2
1,21.798202394816204,183,73,1,1,0,543.8,13.561176,7.600000000000023,0,0.3853211,1341,293,1673,0,1,1
1,21.798202394816204,183,73,1,1,0,548.3,4.1549897,1.3999999999999773,0.5085456,0.38414633,1345,293,1677,0,1,1
1,21.798202394816204,183,73,1,1,0,549.6,3.0328557,1.2000000000000455,0,0.38297874,1348,293,1680,0,1,1
1,21.798202394816204,183,73,1,1,0,551.1,7.5766845,1.7999999999999545,0.46942666,0.38181818,1355,293,1687,0,1,1
1,21.798202394816204,183,73,1,1,0,552.65,4.090881,1.2999999999999545,0,0.38066465,1359,293,1691,0,1,1
1,21.798202394816204,183,73,1,1,0,553.8,4.0877256,1,0.4771475,0.37951806,1363,293,1695,0,1,1
1,21.798202394816204,183,73,1,1,0,553.4,9.232023,-1.7999999999999545,0.4313372,0.3783784,1363,302,1704,0,1,1
1,21.798202394816204,183,73,1,1,0,552.2,4.2330647,-0.6000000000000227,0.5492086,0.37724552,1363,306,1708,0,1,1
1,21.798202394816204,183,73,1,1,0,551.8,3.5021946,-0.1999999999999318,0,0.3761194,1363,309,1711,0,1,1
1,21.798202394816204,183,73,1,1,0,551.85,9.798666,0.2999999999999545,0.58678335,0.375,1372,309,1720,0,1,1
1,21.798202394816204,183,73,1,1,0,552.15,5.692882,0.2999999999999545,0.7139197,0.37388724,1377,309,1725,0,1,1
1,21.798202394816204,183,73,1,1,0,552,3.56084,-0.599999999999909,0,0.37278107,1377,312,1728,0,1,1
1,21.798202394816204,183,73,1,1,0,554.05,9.612422,4.699999999999932,0.7499503,0.37168142,1386,312,1737,0,1,1
1,21.798202394816204,183,73,1,1,0,557.0999999999999,3.908108,1.3999999999999773,0.5497233,0.37058824,1389,312,1740,0,1,1
1,21.798202394816204,183,73,1,1,0,557.5,4.154968,-0.599999999999909,0,0.36950147,1389,316,1744,0,1,1
1,21.798202394816204,183,73,1,1,0,557.25,8.479293,0.09999999999990905,0.63362306,0.36842105,1397,316,1752,0,1,1
1,21.798202394816204,183,73,1,1,0,556.8499999999999,3.0974078,-0.8999999999999773,0,0.36734694,1397,319,1755,0,1,1
1,21.798202394816204,183,73,1,1,0,555.55,4.3510375,-1.6999999999999318,0.46891195,0.36627907,1397,323,1759,0,1,1
1,21.798202394816204,183,73,1,1,0,554,4.0076213,-1.400000000000091,0,0.3652174,1397,327,1763,0,1,1
1,21.798202394816204,183,73,1,1,0,555.5999999999999,5.099585,4.600000000000023,0,0.36416185,1402,327,1768,0,1,1
1,21.798202394816204,183,73,1,1,0,561.45,7.7916794,7.100000000000023,0.5301639,0.3631124,1409,327,1775,0,1,1
1,21.798202394816204,183,73,1,1,0,565.3,4.7465873,0.6000000000000227,0.89819026,0.36206895,1413,327,1779,0,1,0
1,21.798202394816204,183,73,1,1,0,565.45,4.4008284,-0.3000000000000682,0.73708224,0.36103153,1413,331,1783,0,1,0
1,21.798202394816204,183,73,1,1,0,565.45,4.96932,0.3000000000000682,0.750465,0.36,1417,331,1787,0,1,0
1,21.798202394816204,183,73,1,1,0,565.45,5.0217614,-0.3000000000000682,0.7669361,0.35897437,1417,336,1792,0,1,0
1,21.798202394816204,183,73,1,1,0,565.25,3.7952552,-0.09999999999990905,0,0.35795453,1417,339,1795,0,1,0
1,21.798202394816204,183,73,1,1,0,565.75,6.7343297,1.099999999999909,0.8477475,0.3569405,1423,339,1801,0,1,1
1,21.798202394816204,183,73,1,1,0,566.5999999999999,3.7773466,0.6000000000000227,0,0.3559322,1426,339,1804,0,1,1
1,21.798202394816204,183,73,1,1,0,567.45,4.2510695,1.1000000000000227,0.49876583,0.35492957,1430,339,1808,0,1,1
1,21.798202394816204,183,73,1,1,0,568,4.496762,0,0.7324497,0.3539326,1430,339,1812,0,1,1
1,21.798202394816204,183,73,1,1,0,567,5.951499,-2,1.0675339,0.3557423,1430,344,1817,0,1,1
1,21.798202394816204,183,73,1,1,0,565.65,4.8960066,-0.7000000000000455,0,0.3547486,1430,348,1821,0,1,1
1,21.798202394816204,183,73,1,1,0,565.0999999999999,4.2399635,-0.39999999999997726,0.8101728,0.35376045,1430,352,1825,0,1,0
1,21.798202394816204,183,73,1,1,0,565.3,4.8055353,0.8000000000000682,0.7674508,0.35277778,1434,352,1829,0,1,0
1,21.798202394816204,183,73,1,1,0,565.6500000000001,4.646427,-0.10000000000002274,0.9681925,0.35180056,1434,356,1833,0,1,0
1,21.798202394816204,183,73,1,1,0,564.35,4.0877333,-2.5,0.85804194,0.35082874,1434,360,1837,0,1,0
1,21.798202394816204,183,73,1,1,0,562.25,4.6993413,-1.7000000000000455,0.7293614,0.34986225,1434,364,1841,0,1,0
1,21.798202394816204,183,73,1,1,0,561.5,5.985062,0.20000000000004547,0.7623036,0.3489011,1439,364,1846,0,1,0
1,21.798202394816204,183,73,1,1,0,561.6500000000001,8.541143,0.10000000000002274,1.3753377,0.35068494,1447,364,1854,0,1,0
1,21.798202394816204,183,73,1,1,0,560.7,3.7793899,-2,0.8039961,0.34972677,1447,367,1857,0,1,0
1,21.798202394816204,183,73,1,1,0,559.1500000000001,5.356237,-1.1000000000000227,0.92083806,0.34877384,1447,372,1862,0,1,0
1,21.798202394816204,183,73,1,1,0,558.3,5.7740297,-0.6000000000000227,0.8014225,0.3478261,1447,377,1867,0,1,0
1,21.798202394816204,183,73,1,1,0,559.7,7.181647,3.3999999999999773,0.73708224,0.34688348,1454,377,1874,0,1,0
1,21.798202394816204,183,73,1,1,0,561.3,5.753416,-0.1999999999999318,0.8909842,0.34594595,1454,382,1879,0,1,0
1,21.798202394816204,183,73,1,1,0,561.85,3.3318684,1.2999999999999545,0,0.34501347,1457,382,1882,0,1,0
1,21.798202394816204,183,73,1,1,0,562.85,4.007624,0.7000000000000455,0.49001557,0.34408602,1461,382,1886,0,1,2
1,21.798202394816204,183,73,1,1,0,563.5,3.3498385,0.599999999999909,0.60582805,0.34316355,1464,382,1889,0,1,2
1,21.798202394816204,183,73,1,1,0,564.05,4.7979655,0.5,0.7257583,0.342246,1468,382,1893,0,1,2
1,21.798202394816204,183,73,1,1,0,564,4.1306887,-0.599999999999909,0.78443664,0.34133333,1468,386,1897,0,1,1
1,21.798202394816204,183,73,1,1,0,563.25,5.3989635,-0.900000000000091,0.935765,0.34042552,1468,391,1902,0,1,1
1,21.798202394816204,183,73,1,1,0,562.3,5.688094,-1,0.96664834,0.33952254,1468,396,1907,0,1,1
1,21.798202394816204,183,73,1,1,0,562,6.589274,0.40000000000009095,0.8456886,0.33862433,1474,396,1913,0,1,1
1,21.798202394816204,183,73,1,1,0,562.5,3.9334,0.599999999999909,0.6011956,0.33773088,1477,396,1916,0,1,1
1,21.798202394816204,183,73,1,1,0,563.4,3.7277071,1.2000000000000455,0,0.33684212,1480,396,1919,0,1,1
1,21.798202394816204,183,73,1,1,0,565.65,3.970198,3.2999999999999545,0.65678555,0.335958,1483,396,1922,0,1,1
1,21.798202394816204,183,73,1,1,0,567.75,4.8224325,0.900000000000091,0.7659067,0.33507854,1487,396,1926,0,1,1
1,21.798202394816204,183,73,1,1,0,568.9000000000001,4.82969,1.3999999999999773,0.77723056,0.33420366,1491,396,1930,0,1,1
1,21.798202394816204,183,73,1,1,0,570.25,7.328512,1.2999999999999545,0.74892086,0.33333334,1498,396,1937,0,1,1
1,21.798202394816204,183,73,1,1,0,570.8,5.8974795,-0.1999999999999318,0.86576277,0.33246753,1498,401,1942,0,1,1
1,21.798202394816204,183,73,1,1,0,571,4.8896203,0.599999999999909,0.70259583,0.3316062,1502,401,1946,0,1,1
1,21.798202394816204,183,73,1,1,0,572.0999999999999,5.322642,1.6000000000000227,0.65266776,0.33074936,1507,401,1951,0,1,1
1,21.798202394816204,183,73,1,1,0,573.3499999999999,5.720873,0.8999999999999773,0.8220114,0.3298969,1512,401,1956,0,1,1
1,21.798202394816204,183,73,1,1,0,574.45,6.557801,1.3000000000000682,0.8611303,0.32904884,1518,401,1962,0,1,1
1,21.798202394816204,183,73,1,1,0,575.95,5.5452595,1.6999999999999318,0.42464584,0.32820514,1523,401,1967,0,1,1
1,21.798202394816204,183,73,1,1,0,577.5,6.0612016,1.400000000000091,0.9053964,0.32736573,1529,401,1973,0,1,1
1,21.798202394816204,183,73,1,1,0,578.4000000000001,3.510548,0.39999999999997726,0,0.3265306,1532,401,1976,0,1,1
1,21.798202394816204,183,73,1,1,0,578.6,5.4722896,0,0.8451739,0.32569975,1532,401,1981,0,1,1
1,21.798202394816204,183,73,1,1,0,578.55,3.255878,-0.10000000000002274,0.5862686,0.3248731,1532,404,1984,0,1,1
1,21.798202394816204,183,73,1,1,0,578.6,4.2619176,0.20000000000004547,0.7242142,0.32405064,1536,404,1988,0,1,0
1,21.798202394816204,183,73,1,1,0,579.1,4.736386,0.7999999999999545,0.9805458,0.32323232,1540,404,1992,0,1,0
1,21.798202394816204,183,73,1,1,0,579.1,4.9624805,-0.7999999999999545,0.82818806,0.32241812,1540,408,1996,0,1,0
1,21.798202394816204,183,73,1,1,0,578.4000000000001,4.7327957,-0.6000000000000227,0.6665653,0.32160804,1540,412,2000,0,1,0
1,21.798202394816204,183,73,1,1,0,577.75,4.2804227,-0.7000000000000455,0.65627086,0.320802,1540,416,2004,0,1,0
1,21.798202394816204,183,73,1,1,0,577.9,5.4455156,1,0,0.32,1545,416,2009,0,1,0
1,21.798202394816204,183,73,1,1,0,577.55,4.3174844,-1.6999999999999318,0.74274415,0.319202,1545,420,2013,0,1,0
1,21.798202394816204,183,73,1,1,0,576.45,5.1675825,-0.5,0.68869835,0.31840795,1545,425,2018,0,1,0
1,21.798202394816204,183,73,1,1,0,577.5,7.6332755,2.599999999999909,0.6145783,0.31761786,1552,425,2025,0,1,0
1,21.798202394816204,183,73,1,1,0,577.3499999999999,7.1908684,-2.8999999999999773,0.95069194,0.31683168,1552,432,2032,0,1,0
1,21.798202394816204,183,73,1,1,0,575.9,6.4080563,0,0.90899944,0.3160494,1552,432,2038,0,1,0
1,21.798202394816204,183,73,1,1,0,576.25,5.9929986,0.7000000000000455,0.78803974,0.31527093,1557,432,2043,0,1,0
1,21.798202394816204,183,73,1,1,0,576.8,5.820888,0.39999999999997726,0.85392416,0.3144963,1562,432,2048,0,1,1
1,21.798202394816204,183,73,1,1,0,577.7,6.2934527,1.3999999999999773,0.7684803,0.3137255,1568,432,2054,0,1,1
1,21.798202394816204,183,73,1,1,0,579.0999999999999,3.7066689,1.3999999999999773,0.4488378,0.31295845,1571,432,2057,0,1,1
1,21.798202394816204,183,73,1,1,0,579.8499999999999,5.332392,0.10000000000002274,0.99032557,0.31219512,1576,432,2062,0,1,1
1,21.798202394816204,183,73,1,1,0,580.15,3.393062,0.5,0.75612694,0.31143552,1579,432,2065,0,1,1
1,21.798202394816204,183,73,1,1,0,581.8499999999999,6.0922446,2.8999999999999773,0.82612914,0.3106796,1585,432,2071,0,1,1
1,21.798202394816204,183,73,1,1,0,583.9,5.1365204,1.2000000000000455,1.0701075,0.31234866,1590,432,2076,0,1,1
1,21.798202394816204,183,73,1,1,0,585.45,5.0184274,1.8999999999999773,0.69127196,0.3115942,1595,432,2081,0,1,1
1,21.798202394816204,183,73,1,1,0,587.3499999999999,5.0208387,1.8999999999999773,1.0299592,0.31325302,1600,432,2086,0,1,1
1,21.798202394816204,183,73,1,1,0,589.15,6.4588017,1.7000000000000455,1.1920967,0.31490386,1606,432,2092,0,1,0
1,21.798202394816204,183,73,1,1,0,236.39999999999998,7.222538,2.5999999999999943,0.95275086,0,7,0,7,0,0,0
1,21.798202394816204,183,73,1,1,0,246.25,40.004784,17.100000000000023,0.85804194,0,47,0,47,0,0,0
1,21.798202394816204,183,73,1,1,0,255.95000000000002,3.344528,2.3000000000000114,0.8477475,0,50,0,50,0,0,0
1,21.798202394816204,183,73,1,1,0,257.85,4.819297,1.5,0.87399834,0,54,0,54,0,0,0
1,21.798202394816204,183,73,1,1,0,255.85000000000002,8.554606,-5.500000000000028,0.8503211,0,54,8,62,0,0,0
1,21.798202394816204,183,73,1,1,0,250.5,5.610056,-5.199999999999989,0.7823778,0,54,13,67,0,0,0
